"MED_SCH_DATA_ID","ENTITY_ID","LABEL_FLAG","GRAD_STATUS","SCHOOL_NAME","GRAD_DT","SCHOOL_CD","INSERT_DTM","INSERT_USER_ID","END_DT","CITY","STATE_CD","ZIP","AMA_SCHOOL_CD","SEGMENT_ONLY_IND","COUNTRY_NAME","MATRICULATION_DT","DEGREE_CD","NSC_IND","NSC_DATE","NSC_USER_ID"
8806550,75158187,"D","Enrolled   ","Touro New York College of Osteopathic Medicine",2024-06-153,"03576     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"New York                    ","NY","10027     ",39283864,,"United States of America                                                   ",2020-08-216,"DO","N",,
8806551,75161463,"D","Enrolled   ","Touro New York College of Osteopathic Medicine",2026-06-152,"03576     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"New York                    ","NY","10027     ",39283864,,"United States of America                                                   ",2022-08-213,"DO","N",,
8785341,44193405,"D","Yes        ","Ohio University College of Osteopathic Medicine",2008-06-159,"03875     ",2022/12/01:05:55:37 AM,"PEPFETL ",,"Athens                      ","OH","45701     ",14797649,,"United States of America                                                   ",2004-08-214,"DO","N",,
8806552,75163153,"D","Enrolled   ","Touro New York College of Osteopathic Medicine",2024-06-153,"03576     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"New York                    ","NY","10027     ",39283864,,"United States of America                                                   ",2020-08-216,"DO","N",,
8806553,75231741,"D","Enrolled   ","Michigan State University College of Osteo Medicine-Detroit Medical Center",2025-05-121,"02577     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Detroit                     ","MI","48201     ",47343669,,"United States of America                                                   ",2021-06-165,"DO","N",,
8806554,75482745,"D","Enrolled   ","Touro New York College of Osteopathic Medicine",2026-06-152,"03576     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"New York                    ","NY","10027     ",39283864,,"United States of America                                                   ",2022-08-213,"DO","N",,
8806555,75626824,"D","Enrolled   ","Touro New York College of Osteopathic Medicine",2026-06-152,"03576     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"New York                    ","NY","10027     ",39283864,,"United States of America                                                   ",2022-08-213,"DO","N",,
8806556,76064807,"D","Enrolled   ","Touro New York College of Osteopathic Medicine",2026-06-152,"03576     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"New York                    ","NY","10027     ",39283864,,"United States of America                                                   ",2022-08-213,"DO","N",,
8806557,66264978,"D","Yes        ","Benjamin S Carson College of Health and Medical Sciences, Babcock Univ",2019-01-01,"69029     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Ilishan Remo                ",,"          ",73435050,,"Nigeria",,"MD","N",,
8806558,53163198,"D","Yes        ","St George's University School of Medicine",2022-01-01,"42201     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"St George's                 ",,"          ",14805774,,"Grenada",,"MD","N",,
8785342,48049218,"D","Yes        ","Touro New York College of Osteopathic Medicine",2019-06-152,"03576     ",2022/12/01:05:55:37 AM,"PEPFETL ",,"New York                    ","NY","10027     ",39283864,,"United States of America                                                   ",2015-07-206,"DO","N",,
8806559,76663197,"D","Yes        ","Campbell University Jerry M Wallace School of Osteopathic Medicine",2017-05-140,"03675     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Buies Creek                 ","NC","27506     ",45713872,,"United States of America                                                   ",2013-08-217,"DO","N",,
8806560,76663262,"D","Yes        ","Lake Erie College of Osteopathic Medicine",2014-06-152,"04178     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Erie                        ","PA","16509     ",14797870,,"United States of America                                                   ",2010-07-207,"DO","N",,
8806561,76663327,"D","Yes        ","Lake Erie College of Osteopathic Medicine",2011-05-149,"04178     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Erie                        ","PA","16509     ",14797870,,"United States of America                                                   ",2007-07-211,"DO","N",,
8806562,51003326,"D","Yes        ","St George's University School of Medicine",2022-01-01,"42201     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"St George's                 ",,"          ",14805774,,"Grenada",,"MD","N",,
8806563,57330933,"D","Yes        ","Ross University School of Medicine",2022-01-01,"30501     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Roseau                      ",,"          ",14803291,,"Dominica                                                                   ",,"MD","N",,
8806564,15051643,"D","Yes        ","University of California San Francisco School of Medicine",2003-06-166,"00502     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"San Francisco               ","CA","94143     ",14794815,,"United States of America                                                   ",1998-09-258,"MD","N",,
8785343,56454291,"D","No         ","Case Western Reserve University School of Medicine",,"03806     ",2022/12/01:05:55:37 AM,"PEPFETL ",,"Cleveland                   ","OH","44106     ",14797428,,"United States of America                                                   ",2019-07-182,"MD","N",,
8806565,44034974,"D","Yes        ","University of Toledo College of Medicine",2014-05-150,"03843     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Toledo                      ","OH","43606     ",14797610,,"United States of America                                                   ",2010-08-235,"MD","N",,
8806566,44025887,"D","Yes        ","University of North Carolina at Chapel Hill School of Medicine",2015-05-130,"03601     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Chapel Hill                 ","NC","27599     ",14797298,,"United States of America                                                   ",2010-08-221,"MD","N",,
8806567,46152557,"D","Yes        ","University of Minnesota Medical School",2017-05-125,"02604     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Minneapolis                 ","MN","55455     ",14796505,,"United States of America                                                   ",2013-08-217,"MD","N",,
8806568,46243973,"D","Yes        ","West Virginia University School of Medicine",2018-04-102,"05501     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Morgantown                  ","WV","26506     ",14798429,,"United States of America                                                   ",2013-08-224,"MD","N",,
8806569,46741873,"D","Yes        ","Ross University School of Medicine",2020-03-61,"30501     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Roseau                      ",,"          ",14803291,,"Dominica                                                                   ",,"MD","N",,
8806570,75016279,"D","Enrolled   ","Touro University California College of Osteopathic Medicine",2025-06-152,"00577     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Vallejo                     ","CA","94592     ",14795049,,"United States of America                                                   ",2021-08-213,"DO","N",,
8806571,75062689,"D","Enrolled   ","Touro University California College of Osteopathic Medicine",2025-06-152,"00577     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Vallejo                     ","CA","94592     ",14795049,,"United States of America                                                   ",2021-08-213,"DO","N",,
8806572,75062793,"D","Enrolled   ","Touro University California College of Osteopathic Medicine",2025-06-152,"00577     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Vallejo                     ","CA","94592     ",14795049,,"United States of America                                                   ",2021-08-213,"DO","N",,
8806573,75069709,"D","Enrolled   ","Touro University California College of Osteopathic Medicine",2025-06-152,"00577     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Vallejo                     ","CA","94592     ",14795049,,"United States of America                                                   ",2021-08-213,"DO","N",,
8806574,75363223,"D","Enrolled   ","Touro University California College of Osteopathic Medicine",2025-06-152,"00577     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Vallejo                     ","CA","94592     ",14795049,,"United States of America                                                   ",2021-08-213,"DO","N",,
8806575,75386467,"D","Enrolled   ","Touro University California College of Osteopathic Medicine",2025-06-152,"00577     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Vallejo                     ","CA","94592     ",14795049,,"United States of America                                                   ",2021-08-213,"DO","N",,
8806576,75866960,"D","Enrolled   ","Touro University California College of Osteopathic Medicine",2025-06-152,"00577     ",2023/05/05:06:29:56 AM,"PEPFETL ",,"Vallejo                     ","CA","94592     ",14795049,,"United States of America                                                   ",2021-08-213,"DO","N",,
8785344,56510126,"D","No         ","Keck School of Medicine of the University of Southern California",,"00506     ",2022/12/01:05:55:37 AM,"PEPFETL ",,"Los Angeles                 ","CA","90089     ",14794854,,"United States of America                                                   ",2019-08-217,"MD","N",,
8778756,48527826,"D","Yes        ","Medizinische Fakultaet 'Carl Gustav Carus', Technische Universitaet Dresden",2020-01-01,"40831     ",2022/11/14:05:58:10 AM,"PEPFETL ",,"Dresden                     ",,"D-01307   ",14805241,,"Germany                                                                    ",,"MD","N",,
8785345,56510412,"D","No         ","Keck School of Medicine of the University of Southern California",,"00506     ",2022/12/01:05:55:37 AM,"PEPFETL ",,"Los Angeles                 ","CA","90089     ",14794854,,"United States of America                                                   ",2019-08-217,"MD","N",,
8785346,56510451,"D","No         ","Keck School of Medicine of the University of Southern California",,"00506     ",2022/12/01:05:55:37 AM,"PEPFETL ",,"Los Angeles                 ","CA","90089     ",14794854,,"United States of America                                                   ",2019-08-217,"MD","N",,
8722880,47184393,"D","Yes        ","American University of the Caribbean School of Medicine",2017-01-01,"65401     ",2022/07/24:05:49:43 AM,"PEPFETL ",,"St Maarten                  ",,"          ",14811221,,"Netherlands Antilles                                                       ",,"MD","N",,
8785347,56521696,"D","No         ","Loma Linda University School of Medicine",,"00512     ",2022/12/01:05:55:37 AM,"PEPFETL ",,"Loma Linda                  ","CA","92354     ",14794919,,"United States of America                                                   ",2019-08-213,"MD","N",,
8623683,56516496,"D","Enrolled   ","Albert Einstein College of Medicine of Yeshiva University",2023-06-152,"03546     ",2022/04/28:05:45:41 PM,"PEPFETL ",,"Bronx                       ","NY","10461     ",14797246,,"United States of America                                                   ",2019-08-224,"MD","N",,
8727980,46554855,"D","Yes        ","University of Athens School of Health Sciences",2007-01-01,"41801     ",2022/08/21:05:51:21 AM,"PEPFETL ",,"Athens                      ",,"          ",14805696,,"Greece",,"MD","N",,
8785348,56051304,"D","No         ","University of Colorado School of Medicine",,"00702     ",2022/12/01:05:55:37 AM,"PEPFETL ",,"Denver                      ","CO","80220     ",14795075,,"United States of America                                                   ",2019-08-221,"MD","N",,
8012702,12757182,"D","Yes        ","Patna Medical College",1992-01-01,"49515     ",2022/04/28:05:39:20 PM,"PEPFETL ",,"Bihar                       ",,"          ",14806138,,"India",,"MD","N",,
8721560,46610547,"D","Yes        ","Harbin Medical University",1993-01-01,"24344     ",2022/06/26:05:52:30 AM,"PEPFETL ",,"Harbin City                 ",,"150086    ",14801887,,"China",,"MD","N",,
8012703,12757299,"D","Yes        ","Stanley Medical College",1945-01-01,"49516     ",2022/04/28:05:39:20 PM,"PEPFETL ",,"Madras                      ",,"          ",14806151,,"India",,"MD","N",,
8012704,12757416,"D","Yes        ","Stanley Medical College",1951-01-01,"49516     ",2022/04/28:05:39:20 PM,"PEPFETL ",,"Madras                      ",,"          ",14806151,,"India",,"MD","N",,
