"ABMS_DATA_ID","ENTITY_ID","CERT_BOARD","CERTIFICATE","CERTIFICATE_TYPE","EFFECTIVE_DT","EXPIRATION_DT","LAST_REPORTED_DT","CERT_STAT_DESC","DURATION_TYPE_DESC","MOC_MET_RQT","REACTIVATION_DT","INSERT_DTM","INSERT_USER_ID","END_DT","CERTIFICATION_ID","ABMS_BIO_ID","MOC_PATHWAY_BRD_MSG","MOC_PATHWAY_ID","ABMS_RECORD_TYPE"
155274955,39544683,"American Board of Internal Medicine","Endocrinology, Diabetes and Metabolism","Sub-specialty",2016-11-314,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/05/03:05:16:57 AM,"PEPFETL ",,2480920,1041838,,,"Active"
155271089,74234459,"American Board of Family Medicine","Family Medicine","General",2020-07-191,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/25:05:06:09 AM,"PEPFETL ",,2936826,1208555,,,"Active"
155271090,74234459,"American Board of Family Medicine","Sports Medicine","Sub-specialty",2021-07-187,2032-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/25:05:06:10 AM,"PEPFETL ",,3063924,1208555,,,"Active"
155271091,47314159,"American Board of Orthopedic Surgery","Orthopaedic Surgery","General",2020-12-339,2031-12-364,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/25:05:06:10 AM,"PEPFETL ",,3024185,1249964,,,"Active"
155271092,76361597,"American Board of Internal Medicine","Internal Medicine","General",2020-08-241,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/25:05:06:10 AM,"PEPFETL ",,2946435,1229552,,,"Active"
155271093,46532703,"American Board of Emergency Medicine","Emergency Medicine","General",2021-04-95,2027-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/25:05:06:10 AM,"PEPFETL ",,3040498,1190004,,,"Active"
155271094,76361896,"American Board of Anesthesiology","Anesthesiology","General",2021-09-268,2032-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/25:05:06:10 AM,"PEPFETL ",,3088781,1278860,,,"Active"
152198966,1437991,"American Board of Internal Medicine","Gastroenterology","Sub-specialty",2008-04-120,2019-12-365,2023-05-124,"Re-Certification","Time Limited","N  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,1529820,112891,,,"Expired"
146606911,39188600,"American Board of Emergency Medicine","Emergency Medicine","General",2019-01-01,2029-12-366,,"Re-Certification","Time Limited","Y  ",,2019/01/29:05:02:19 AM,"PEPFETL ",,2755549,868653,,,"Active"
152198967,1437991,"American Board of Internal Medicine","Internal Medicine","General",1989-09-256,,2023-05-124,"Initial Certification","Lifetime","N  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,246019,112891,,,"Active"
155271095,74221979,"American Board of Family Medicine","Family Medicine","General",2021-07-182,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-02-46,2023/04/25:05:06:10 AM,"PEPFETL ",,3063225,1239367,,,"Active"
155271096,76361597,"American Board of Internal Medicine","Pulmonary Disease","Sub-specialty",2022-11-333,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/25:05:06:10 AM,"PEPFETL ",,3294826,1229552,,,"Active"
155271097,1604508,"American Board of Surgery","Surgery","General",1992-10-297,2003-07-182,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,983030,453069,,,"Expired"
155271098,9667836,"American Board of Surgery","Surgery","General",2006-09-255,2018-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,1373646,846575,,,"Expired"
155271099,9667836,"American Board of Surgery","Surgery","General",2017-12-338,2028-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2602756,846575,,,"Active"
152198968,40410366,"American Board of Emergency Medicine","Emergency Medicine","General",2018-11-324,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2743635,1128920,,,"Active"
152198969,43037978,"American Board of Emergency Medicine","Emergency Medicine","General",2018-06-165,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2661450,1128922,,,"Active"
152198970,42914764,"American Board of Emergency Medicine","Emergency Medicine","General",2018-11-324,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2744036,1128923,,,"Active"
152198971,42936175,"American Board of Emergency Medicine","Emergency Medicine","General",2018-06-165,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2661451,1128924,,,"Active"
152198972,42824219,"American Board of Emergency Medicine","Emergency Medicine","General",2018-11-324,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2743377,1128925,,,"Active"
152198973,42786961,"American Board of Emergency Medicine","Emergency Medicine","General",2018-06-165,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2661452,1128926,,,"Active"
152198974,42814209,"American Board of Emergency Medicine","Emergency Medicine","General",2018-11-324,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2743422,1128927,,,"Active"
146609360,28572384,"American Board of Emergency Medicine","Emergency Medicine","General",2019-01-01,2029-12-366,,"Re-Certification","Time Limited","Y  ",,2019/01/29:05:02:23 AM,"PEPFETL ",,2755664,868705,,,"Active"
155274956,38781947,"American Board of Family Medicine","Family Medicine","General",2014-07-182,2022-06-181,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/05/03:05:16:57 AM,"PEPFETL ",,2159326,1052629,,,"Expired"
155274957,12727373,"American Board of Internal Medicine","Internal Medicine","General",2001-09-253,2011-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/05/03:05:16:57 AM,"PEPFETL ",,1077896,105811,,,"Expired"
155274958,12727373,"American Board of Internal Medicine","Internal Medicine","General",2012-11-317,2022-12-365,2023-05-124,"Re-Certification","Time Limited","Y  ",,2023/05/03:05:16:57 AM,"PEPFETL ",,1946966,105811,,,"Expired"
152198975,42954011,"American Board of Emergency Medicine","Emergency Medicine","General",2019-06-155,2030-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2790741,1128928,,,"Active"
152198976,42788768,"American Board of Emergency Medicine","Emergency Medicine","General",2018-11-324,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2743529,1128929,,,"Active"
152198977,42990294,"American Board of Emergency Medicine","Emergency Medicine","General",2018-06-165,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2661453,1128930,,,"Active"
152198978,42955051,"American Board of Emergency Medicine","Emergency Medicine","General",2018-06-165,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2661454,1128931,,,"Active"
152198979,42782229,"American Board of Emergency Medicine","Emergency Medicine","General",2018-06-165,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2661455,1128932,,,"Active"
155274959,12727373,"American Board of Internal Medicine","Internal Medicine","General",1991-09-268,2002-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/05/03:05:16:57 AM,"PEPFETL ",,238427,105811,,,"Expired"
152198980,42980063,"American Board of Emergency Medicine","Emergency Medicine","General",2018-11-324,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2743820,1128933,,,"Active"
152198981,42814495,"American Board of Emergency Medicine","Emergency Medicine","General",2018-06-165,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2661456,1128934,,,"Active"
152198982,40175781,"American Board of Emergency Medicine","Emergency Medicine","General",2018-11-324,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2743966,1128935,,,"Active"
155274960,40287503,"American Board of Internal Medicine","Internal Medicine","General",2015-08-215,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/05/03:05:16:57 AM,"PEPFETL ",,2312231,1056366,,,"Active"
152198983,42976566,"American Board of Emergency Medicine","Emergency Medicine","General",2018-11-324,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2743802,1128936,,,"Active"
152198984,43048781,"American Board of Emergency Medicine","Emergency Medicine","General",2018-06-165,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2661457,1128937,,,"Active"
152198985,42682987,"American Board of Emergency Medicine","Emergency Medicine","General",2019-06-155,2030-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2790458,1128938,,,"Active"
152198986,43001110,"American Board of Emergency Medicine","Emergency Medicine","General",2018-06-165,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2661458,1128939,,,"Active"
152198987,42957833,"American Board of Emergency Medicine","Emergency Medicine","General",2018-06-165,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2661459,1128940,,,"Active"
147194150,42888075,"American Board of Internal Medicine","Internal Medicine","General",2019-03-65,,,"Re-Certification","Maintenance of Certification","Y  ",2020-04-92,2019/03/27:05:02:00 AM,"PEPFETL ",,2779964,1011084,,,"Active"
147194210,39907630,"American Board of Preventive Medicine","Occupational Medicine","General",2019-01-01,2029-12-366,,"Initial Certification","Time Limited","Y  ",,2019/03/27:05:02:00 AM,"PEPFETL ",,2780201,1135001,,,"Active"
155271106,39082949,"American Board of Internal Medicine","Internal Medicine","General",2013-08-221,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2076976,1009217,,,"Active"
155271111,29611864,"American Board of Internal Medicine","Internal Medicine","General",2013-08-227,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2075968,1000624,,,"Active"
147194621,39050254,"American Board of Preventive Medicine","Aerospace Medicine","General",2019-01-01,2029-12-366,,"Initial Certification","Time Limited","Y  ",,2019/03/27:05:02:01 AM,"PEPFETL ",,2780136,900286,,,"Active"
155271114,29568132,"American Board of Internal Medicine","Internal Medicine","General",2013-08-226,2019-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2055424,1002407,,,"Expired"
155271115,29568132,"American Board of Internal Medicine","Internal Medicine","General",2019-04-99,,2023-05-124,"Re-Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2783695,1002407,,,"Active"
155271116,40506800,"American Board of Internal Medicine","Internal Medicine","General",2013-08-233,2015-07-208,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2073684,1001974,,,"Expired"
155271117,40506800,"American Board of Internal Medicine","Internal Medicine","General",2015-07-208,,2023-05-124,"Re-Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2286210,1001974,,,"Active"
152198988,42955519,"American Board of Emergency Medicine","Emergency Medicine","General",2018-11-324,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2743411,1128941,,,"Active"
147195549,42888075,"American Board of Internal Medicine","Internal Medicine","General",2015-07-203,2019-12-365,,"Re-Certification","Maintenance of Certification","Y  ",,2019/03/27:05:02:03 AM,"PEPFETL ",,2286239,1011084,,,"Expired"
147195550,42888075,"American Board of Internal Medicine","Internal Medicine","General",2013-08-231,2015-07-203,,"Initial Certification","Maintenance of Certification","Y  ",,2019/03/27:05:02:03 AM,"PEPFETL ",,2056530,1011084,,,"Expired"
155271118,28762912,"American Board of Pediatrics","Pediatrics","General",2012-10-292,2018-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,1999311,1004017,,,"Expired"
155271119,21504986,"American Board of Pediatrics","Pediatrics","General",2012-10-292,2023-02-46,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2000453,1005069,,,"Expired"
155271120,27835921,"American Board of Pediatrics","Pediatrics","General",2012-10-292,2023-02-46,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2001183,1005728,,,"Expired"
155271121,27835921,"American Board of Pediatrics","Sports Medicine","Sub-specialty",2013-07-201,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2051937,1005728,,,"Expired"
155271122,28767566,"American Board of Pediatrics","Pediatrics","General",2012-10-292,2018-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2002578,1007008,,,"Expired"
155271123,28767566,"American Board of Pediatrics","Pediatrics","General",2018-06-180,2020-12-365,2023-05-124,"Re-Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2663152,1007008,,,"Expired"
155271124,39859543,"American Board of Internal Medicine","Internal Medicine","General",2013-08-226,2015-04-103,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2076017,1007787,,,"Expired"
152198989,42975721,"American Board of Emergency Medicine","Emergency Medicine","General",2018-06-165,2029-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/12:05:05:43 AM,"PEPFETL ",,2661460,1128942,,,"Active"
155271125,39859543,"American Board of Internal Medicine","Internal Medicine","General",2015-04-103,,2023-05-124,"Re-Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2263950,1007787,,,"Active"
155271126,39859543,"American Board of Internal Medicine","Cardiovascular Disease","Sub-specialty",2016-09-271,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2458150,1007787,,,"Active"
155271127,39859543,"American Board of Internal Medicine","Interventional Cardiology","Sub-specialty",2017-10-290,2022-12-365,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2583376,1007787,,,"Expired"
155271128,28738277,"American Board of Internal Medicine","Internal Medicine","General",2013-08-227,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2073496,1009331,,,"Active"
155271129,28738277,"American Board of Internal Medicine","Cardiovascular Disease","Sub-specialty",2017-09-269,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2582137,1009331,,,"Active"
155271130,28654180,"American Board of Pathology","Pathology - Anatomic/Pathology - Clinical","General",2012-12-354,2022-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2006396,1010524,,,"Expired"
155271131,27594537,"American Board of Pathology","Pathology - Anatomic/Pathology - Clinical","General",2012-11-318,2022-12-365,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2006436,1010563,,,"Expired"
155271132,27594537,"American Board of Pathology","Cytopathology","Sub-specialty",2014-08-240,2025-12-366,2023-05-124,"Initial Certification","Time Limited","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2240962,1010563,,,"Active"
155271133,28244953,"American Board of Internal Medicine","Internal Medicine","General",2015-08-219,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2306691,1010896,,,"Active"
155271134,28244953,"American Board of Internal Medicine","Endocrinology, Diabetes and Metabolism","Sub-specialty",2017-11-319,,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",2024-04-92,2023/04/26:05:16:59 AM,"PEPFETL ",,2634023,1010896,,,"Active"
155271135,39123522,"American Board of Internal Medicine","Internal Medicine","General",2013-08-231,2015-04-100,2023-05-124,"Initial Certification","Maintenance of Certification","Y  ",,2023/04/26:05:16:59 AM,"PEPFETL ",,2056974,1007908,,,"Expired"
