Number,Name,Address,Zipcode,City,State,PhoneType,QualityScore,Date,Notes,Provider,SICCode,SICDesc
4142663560,CHILDRENS HOSPITAL OF WISCONSIN,,53213,MILWAUKEE,WI,BUSINESS,MED,,IsConnected,AMERITECH WISCONSIN,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
5087755011,CAPE COD ANESTHESIA ASSOC INC PHYSICIANS SURGEONS,110 MAIN ST UNIT B,02601-3145,HYANNIS,MA,BUSINESS,HIGH,2017-04-10,"IsMailable,IsConnected,IsPorted",COMCAST PHONE - MA,"80110000,80310000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS"
2156623041,HOSP UNIV OF PA,,19153,PHILADELPHIA,PA,BUSINESS,MED,,IsConnected,VERIZON PENNSYLVANIA,"80110000,80310000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS"
3037531191,ROCKY MOUNTAIN RADIOLOGISTS PC,1873 S BELLAIRE ST STE 420,80222-4361,DENVER,CO,BUSINESS,HIGH,2019-11-21,"IsMailable,IsConnected,IsPorted","ONVOY, LLC  CO","80110000,80310000,80710000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS,MEDICAL LABORATORIES"
2122638739,NYU MEDICAL CTR,550 1ST AVE,10016-6402,NEW YORK,NY,BUSINESS,LOW,,IsMailable,VERIZON NEW YORK INC,,
2156469220,ABINGTON HEALTH AMBLER MEDICAL ASSOCIATES DOCTORS,721 ARBOR WAY,19422-1974,BLUE BELL,PA,BUSINESS,HIGH,2017-04-07,"IsMailable,IsConnected,IsPorted",BROADVIEW NTWKS - PA,"80430000,80110000,80310000","OFFICES AND CLINICS OF PODIATRISTS,OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS"
7178512465,WELLSPAN HEALTH WELLSPAN LUNG SLEEP CRITICAL CARE,2350 FREEDOM WAY STE 200,17402-8200,YORK,PA,BUSINESS,HIGH,2011-12-02,"IsMailable,IsConnected,IsPorted",MCI WORLDCOM COMM PA,"80110000,83990000","OFFICES AND CLINICS OF MEDICAL DOCTORS,SOCIAL SERVICES, NEC"
4076782400,MAX S WATZMAN DO PHYSICIANS SURGEONS,483 N SEMORAN BLVD STE 206,32792-3800,WINTER PARK,FL,BUSINESS,LOW,2019-02-19,"IsMailable,IsPorted,IsPossibleDisconnected,INF",BANDWIDTH.COM - FL,80310000,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS
5049882160,TULANE UNIVERSITY HOSPITAL & CLINIC,,70112,NEW ORLEANS,LA,BUSINESS,MED,2018-01-24,"IsConnected,IsPorted",BELLSOUTH SO CNTL,,
9043987205,BORLAND GROOVER CLINIC PA,4800 BELFORT RD,32256-6004,JACKSONVILLE,FL,BUSINESS,LOW,2018-04-26,"IsMailable,IsPorted,IsPossibleDisconnected,IsPossiblePortableVOIP,INF",LEVEL 3 COMM - FL,"80110102,80110401,80110000,80310000,80110400","ENDOCRINOLOGIST,PSYCHIATRIC CLINIC,OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS,PSYCHIATRISTS AND PSYCHOANALYSTS"
5055636381,PRESBYTERIAN,,,,,BUSINESS,MED,,IsConnected,LEVEL3 TELECOM OF NM,,
7158472036,MARY JO FREEMAN MD PHYSICIANS SURGEONS,2720 PLAZA DR STE 2500,54401-4166,WAUSAU,WI,BUSINESS,HIGH,,"IsMailable,IsConnected",FRONTIER NORTH-WI,,
6502992200,KAISER PERMANEN,1150 VETERANS BLVD,94063-2037,REDWOOD CITY,CA,BUSINESS,LOW,,IsMailable,PACIFIC BELL,,
6512542817,REGIONS HOSPITA,,55401,MINNEAPOLIS,MN,BUSINESS,LOW,2019-06-05,IsPorted,QWEST CORPORATION,,
2065751122,JAMES R STEPHENS,411 STRANDER BLVD STE 306,98188-2924,TUKWILA,WA,RESIDENTIAL,HIGH,,"IsMailable,IsConnected",QWEST CORPORATION,"80210000,80210103","OFFICES AND CLINICS OF DENTISTS,MAXILLOFACIAL SPECIALIST"
6174148680,BOSTON MEDICAL CENTER ADULTMENINO PAVILION,,02115,BOSTON,MA,BUSINESS,LOW,2017-06-21,IsPorted,MCI WORLDCOM COMM MA,,
5038144400,WILLAMETTE HEALTH PARTNERS FAMILY MEDICINE,2925 RIVER RD S,97302-3677,SALEM,OR,BUSINESS,HIGH,,"IsMailable,IsConnected",ALLSTREAM,,
4142887184,MARQUETTE UNIV,1103 W WISCONSIN AVE,53233-2313,MILWAUKEE,WI,BUSINESS,LOW,2017-08-07,"IsMailable,IsPorted,IsPossiblePortableVOIP",LEVEL 3 COMM - WI,,
7636940040,MEDICAL EVALUATIONS INC,5100 GAMBLE DR STE 540,55416-1587,MINNEAPOLIS,MN,BUSINESS,LOW,,"IsMailable,IsPossibleDisconnected,INF",QWEST CORPORATION,,
7177617244,HOLY SPIRIT HEALTH SYSTEM PHYSICIANS SURGEONS,890 POPLAR CHURCH RD STE 401,17011-2250,CAMP HILL,PA,BUSINESS,HIGH,2008-07-16,"IsMailable,IsConnected,IsPorted",WINDSTREAM D&E - PA,"80110000,80310000,80990000","OFFICES AND CLINICS OF MEDICAL DOCTORS,OFFICES AND CLINICS OF OSTEOPATHIC PHYSICIANS,HEALTH AND ALLIED SERVICES, NEC"
8162761700,MIDWEST NEPHROLOGY CONSULTANTS,2340 E MEYER BLVD STE 480,64132-1116,KANSAS CITY,MO,BUSINESS,HIGH,2016-02-24,"IsMailable,IsConnected,IsPorted",CONSOLIDATED COM-KS,"87480000,87420505","BUSINESS CONSULTING, NEC,PLANNING CONSULTANT"
6177249509,MASS GENERAL HOSPITALSEXUALLY TRANSMITTED DISEASE,55 FRUIT ST,02114-2621,BOSTON,MA,BUSINESS,LOW,2017-09-27,"IsMailable,IsPorted","TC SYSTEMS, INC.",,
3128646000,COOK COUNTY HOSPITALS CLINICS MEDICAL CENTERS,1901 W HARRISON ST,60612-3714,CHICAGO,IL,BUSINESS,HIGH,,"IsMailable,IsConnected",AMERITECH ILLINOIS,"80110401,80620000,80110400","PSYCHIATRIC CLINIC,GENERAL MEDICAL AND SURGICAL HOSPITALS,PSYCHIATRISTS AND PSYCHOANALYSTS"
6105346142,MERCY FITZGERAL,1501 LANSDOWNE AVE STE 308,19023-1333,DARBY,PA,BUSINESS,LOW,2015-08-21,"IsMailable,IsPorted",CTC COMMS CORP. - PA,,
2105271505,DIXON BISHOP EARNEST T JR CLINIC NONE,1954 E HOUSTON ST,78202-2951,SAN ANTONIO,TX,BUSINESS,HIGH,2003-12-29,"IsMailable,IsConnected,IsPorted",TW TELECOM OF TEXAS,83990000,"SOCIAL SERVICES, NEC"
5107526041,KAISER FOUNDATI,280 W MACARTHUR BLVD,94611-5642,OAKLAND,CA,BUSINESS,LOW,,IsMailable,PACIFIC BELL,,
3129967312,UNIVERSITY OF ILLINOIS MEDICAL CENTER AT CHICAGO,1801 W TAYLOR ST,60612-4795,CHICAGO,IL,BUSINESS,HIGH,,"IsMailable,IsConnected",AMERITECH ILLINOIS,,
6128133300,CHILDREN'S CENTRO CLINIC,2530 CHICAGO AVE STE 400,55404-4387,MINNEAPOLIS,MN,BUSINESS,LOW,,IsMailable,QWEST CORPORATION,,
7133375277,ERNEST G LAYTON JR MD PA PHYSICIANS GENERAL,929 GESSNER RD STE 2200,77024-2583,HOUSTON,TX,BUSINESS,HIGH,2015-03-31,"IsMailable,IsConnected,IsPorted",BANDWIDTH.COM - TX,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
5088564319,UMASS MEMORIAL MEDICAL GROUP,,01606,WORCESTER,MA,BUSINESS,LOW,2019-11-23,IsPorted,PAETEC COMM. - MA,,
2063207236,SWEDISH MEDICAL CENTER,,98122,SEATTLE,WA,BUSINESS,LOW,2019-07-23,"IsPorted,IsPossiblePortableVOIP",LEVEL 3 COMM - WA,,
7609695270,HEIN PETER,275 N EL CIELO RD,92262-6972,PALM SPRINGS,CA,BUSINESS,HIGH,2005-08-05,"IsMailable,IsConnected,IsPorted",U.S. TELEPAC - CA,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
6195325399,US GOVT,,,,,BUSINESS,MED,,IsConnected,PACIFIC BELL,,
8137796303,ANA GONZALEZ,2700 HEALING WAY,33543-5453,WESLEY CHAPEL,FL,RESIDENTIAL,LOW,2017-11-30,"IsMailable,IsPorted",BRIGHT HOUSE NTWS FL,,
5085657300,COMPASS MEDICAL,,02334,EASTON,MA,BUSINESS,LOW,2012-01-26,IsPorted,PAETEC COMM. - MA,,
9146372663,WHITE PLAINS MEDICAL ASSOCS PC,,10801,NEW ROCHELLE,NY,BUSINESS,LOW,2018-11-30,"IsPorted,IsPossiblePortableVOIP",LEVEL 3 COMM - NY,,
9196134333,DUKE UNIVERSITY,30 DUKE MEDICINE CIR,27710-3000,DURHAM,NC,BUSINESS,LOW,2013-12-13,"IsMailable,IsPorted",FRONTIER COMM AM-NC,,
7123362460,ERIC O NIELSEN DDS DENTISTS,906 LAKE ST,51360-1652,SPIRIT LAKE,IA,BUSINESS,HIGH,,"IsMailable,IsConnected",QWEST CORPORATION,80210000,OFFICES AND CLINICS OF DENTISTS
8164744920,DOWNTOWN CAMPUS,825 EUCLID AVE,64124-2323,KANSAS CITY,MO,BUSINESS,HIGH,2015-10-14,"IsMailable,IsConnected,IsPorted",CONSOLIDATED COM-KS,"80430000,80110000","OFFICES AND CLINICS OF PODIATRISTS,OFFICES AND CLINICS OF MEDICAL DOCTORS"
5417685235,SAMARITAN MENTAL HEALTH MENTAL HEALTH SERVICES,3509 NW SAMARITAN DR,97330-3893,CORVALLIS,OR,BUSINESS,HIGH,,"IsMailable,IsConnected",QWEST CORPORATION,,
6012674562,THAGGARD LAMAR DR PHYS,1071 E FRANKLIN ST,39051-3601,CARTHAGE,MS,BUSINESS,HIGH,,"IsMailable,IsConnected",BELLSOUTH SO CNTL,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
3059332111,DR ENRIQUE HANABERGH MD,21110 BISCAYNE BLVD STE 405,33180-1252,MIAMI,FL,BUSINESS,HIGH,2017-01-09,"IsMailable,IsConnected,IsPorted",TELEPORT COMM AM-FL,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
7877652679,AYMAT NOEL,282 AVE JESUS T PINERO STE 211A,00927-3918,SAN JUAN,PR,BUSINESS,HIGH,,"IsMailable,IsConnected",PUERTO RICO TEL CO,,
4436032373,KUMAR V,40 PROSPECT AVE APT 3M,06850-3737,NORWALK,CT,RESIDENTIAL,LOW,2016-10-18,"IsMailable,IsPorted,IsWireless,IsPossibleDisconnected,INF",VERIZON WIRELESS-MD,,
3365455000,GREENSBORO ORTHOPAEDICS PHYSICIANS SURGEONS,3200 NORTHLINE AVE STE 200,27408-7602,GREENSBORO,NC,BUSINESS,HIGH,2010-02-05,"IsMailable,IsConnected,IsPorted",TIME WARNER COMM NC,80110000,OFFICES AND CLINICS OF MEDICAL DOCTORS
8458764432,HQ RHINEBECK PC,,12572,RHINEBECK,NY,BUSINESS,LOW,2016-04-08,IsPorted,PAETEC COMM - NY,,
2147483647,JANICE BRANDOW,,N2C1Y1,KITCHENER,ON,RESIDENTIAL,HIGH,2018-10-30,"IsConnected,IsPorted","ONVOY, LLC - TX",75130000,"TRUCK RENTAL AND LEASING, NO DRIVERS"
8067252158,COVENANT HEALTH SYSTEM,3702 21ST ST STE 202,79410-1230,LUBBOCK,TX,BUSINESS,LOW,2017-01-25,"IsMailable,IsPorted",TELEPORT COM DALLAS,,
7877637423,P RIO,,00901,SAN JUAN,PR,RESIDENTIAL,LOW,2016-05-04,IsPorted,LIBERTY CABLEVSN-PR,,
8478826604,MALGORZATA KRYSTYNA BACH MD PHYSICIANS SURGEONS,22285 N PEPPER RD STE 401,60010-2542,LAKE BARRINGTON,IL,BUSINESS,HIGH,2013-12-06,"IsMailable,IsConnected,IsPorted","ACCESS ONE, INC IL",,
3058204426,M SONIA,315 W 49TH ST # A,33012-3715,HIALEAH,FL,RESIDENTIAL,HIGH,2016-03-08,"IsMailable,IsConnected,IsPorted",COMCAST PHONE - FL,"80110000,80110102","OFFICES AND CLINICS OF MEDICAL DOCTORS,ENDOCRINOLOGIST"
