RECSEQ	EMPPID	ORDER_NO	LINE_NO	CANCEL_DATE	CATALOG_ID	PROMO_CD	SHIPTO_CUSTID	BILLTO_CUSTID	PRODUCT_NO	QTY_CANCELLED	PRICE_EACH	TAX_EACH	OTHER_CHARGE	DISCOUNT_EACH	REASON_CODE	REASON_DESC	CAMPAIGN_CODE	DEMO_CODE	INSERT_DTM	UPDATE_DTM	PRODUCT_DESC	VENDOR_NUMBER	VENDOR_NAME	PRODUCT_COST	DISCONTINUED	THEME_CODE	PRODLINE_DESC	AMA_PROD_NO	PRODUCT_LINE	PROMO_DESC	QTY_MAILED
0000000083	0000102942	45928409	006000	2017/12/20 00:00:00	FZB	FZBA10	24842173	24842173	OP059618	0000000001	000079.96	0000000000	0000000000	0000000000		NONE	FZB	A10			RBRVS 2018 PHYSICIANS GUIDE9781622026142	000000	*NONE	4.95	N	4150AC28	Coding And Reimbursements	OP059618	3		
0000000084	0000102942	45928409	004000	2017/12/20 00:00:00	FZB	FZBA10	24842173	24842173	OP231518	0000000001	000079.96	0000000000	0000000000	0000000000		NONE	FZB	A10			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000000085	0000102954	46000890	003000	2018/10/11 00:00:00	CIX	CIX	37008890	37008890	OP231519	0000000001	000078.71	0000000000	0000000000	0000000000		NONE	CIX	UNK			HCPCS 2019 SPIRAL9781622027798	000000	*NONE	12.60	N	4150BP36	Coding And Reimbursements	OP231519	3	ONLINE CATALOG ORD MEMBER	00498962
0000000086	0000102954	46000890	002000	2018/10/11 00:00:00	CIX	CIX	37008890	37008890	OP512919	0000000001	000062.21	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT CHANGES 20199781622027545	000000	*NONE	3.05	N	4150AC34	Coding And Reimbursements	OP512919	3	ONLINE CATALOG ORD MEMBER	00498962
0000000087	0000103393	45992803	002000	2018/08/24 00:00:00	CIXM	CIX	29603107	29603107	EP054119	0000000001	000082.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT PRO 20199781622027521	000000	*NONE	4.14	N	4150AC36	Coding And Reimbursements	EP054119	3	ONLINE CATALOG ORD MEMBER	00498962
0000000088	0000103393	45992803	001000	2018/08/24 00:00:00	CIXM	CIX	29603107	29603107	OP231519	0000000001	000059.96	0000000000	0000000000	0000000000		NONE	CIX	UNK			HCPCS 2019 SPIRAL9781622027798	000000	*NONE	12.60	N	4150BP36	Coding And Reimbursements	OP231519	3	ONLINE CATALOG ORD MEMBER	00498962
0000000089	0000104721	46018863	001000	2019/01/21 00:00:00	4DI	4DIR1EX1	33034022	33034022	OP085719	0000000002	000127.50	0000000000	0000000000	0000000000		NONE	4DI	R1EX1			COMMON CODING SPINE CARE 20199781929988624	000000	*NONE	90.00	N	4150BP47	Coding And Reimbursements	OP085719	3		
0000000090	0000104903	46029473	001000	2019/07/11 00:00:00	AMA	AMAINT0	37308872	37308872	NC258818	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	AMA	INT0			CPT CE 2018: GEN SURG/GST NC9781622027071	000000	*NONE	36.50	N	4150AC61	Coding And Reimbursements	NC258818	3		
0000000091	0000104909	45985712	001040	2018/08/30 00:00:00	CIX	CIX	36699657	36699657	AP142619	0000000001	000028.63	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT QUICK REF W/FULL CODE SET	000000	*NONE	.00	N	4131AC52	Coding And Reimbursements	AP142619	3	ONLINE CATALOG ORD MEMBER	00498962
0000000092	0000104909	45985712	001030	2018/08/30 00:00:00	CIX	CIX	36699657	36699657	AP500919	0000000001	000019.08	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT ASST ELECTRONIC 1 YEAR SUB	000000	*NONE	.00	N	4131AC52	Coding And Reimbursements	AP500919	3	ONLINE CATALOG ORD MEMBER	00498962
0000000093	0000104909	45985712	001010	2018/08/30 00:00:00	CIX	CIX	36699657	36699657	AP888819	0000000001	000055.81	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT 2019 PROFESSIONAL EDITION9781622027521	000000	*NONE	4.14	N	4150AC36	Coding And Reimbursements	AP888819	3	ONLINE CATALOG ORD MEMBER	00498962
0000000094	0000104909	45985712	001020	2018/08/30 00:00:00	CIX	CIX	36699657	36699657	EB888819	0000000001	000053.43	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT PRO 2019 EB9781622027538	000000	*NONE	.00	N	4145AC36	Coding And Reimbursements	EB888819	3	ONLINE CATALOG ORD MEMBER	00498962
0000000095	0000105542	45971430	002000	2018/04/13 00:00:00	CIX	CIX	36367835	36367835	EB168019	0000000001	000090.97	0000000000	0000000000	0000000000		NONE	CIX	UNK			ICD10CM DOCUMENT 2019 EB9781622027781	000000	*NONE	.00	N	4145BQ46	Coding And Reimbursements	EB168019	3	ONLINE CATALOG ORD MEMBER	00498962
0000000096	0000106129	45992720	003000	2018/11/14 00:00:00	TGN	TGNB100A	59546788	59546788	OP512919	0000000001	000058.07	0000000000	0000000000	0000000000		NONE	TGN	B100A			CPT CHANGES 20199781622027545	368278	CJK GROUP INC	4.27	N	4150AC34	Coding And Reimbursements	OP512919	3		
0000000097	0000106680	45986119	015000	2018/07/19 00:00:00	4RE	4RESELL4	34303757	34303757	NC837017	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	4RE	SELL4			ERC-I10PCS 2017 Review Copy9781622024599	000000	*NONE	.00	N	4150BQ48	Coding And Reimbursements	NC837017	3		
0000000098	0000106893	45995710	001010	2019/01/25 00:00:00	AMA	AMAINT0	36921871	36921871	NC120118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	AMA	INT0			CPT 2019 Data File_PLA Q1 Updt	000000	*NONE	.00	Y	2654AAA	Coding And Reimbursements	NC120118	3		
0000000099	0000107189	46074937	001000	2019/08/06 00:00:00	THHM	THHA13	37070925	37070925	EB054120	0000000001	000060.95	0000000000	0000000000	0000000000		NONE	THH	A13			CPT STANDARD 2020 EB9781622028979	000000	*NONE	.00	Y	4145AC35	Coding And Reimbursements	EB054120	3		
0000000100	0000109837	45954870	001030	2018/05/03 00:00:00	UNK	UNKMC	35696389	35696389	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000101	0000109837	45954870	001040	2018/05/03 00:00:00	UNK	UNKMC	35696389	35696389	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000102	0000110061	45925505	004000	2017/12/18 00:00:00	CIX	CIX	35029082	35029082	ER449418	0000000001	000026.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			ERC-I10CM 18-FAMILY9781622026432	976111	VISOGRAPHIC INC	1.05	N	4150BQ48	Coding And Reimbursements	ER449418	3	ONLINE CATALOG ORD MEMBER	00498962
0000000103	0000110061	45925505	005000	2017/12/18 00:00:00	CIX	CIX	35029082	35029082	ER450418	0000000001	000026.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			ERC-I10CM 18-INTERNAL9781622026470	976111	VISOGRAPHIC INC	1.05	N	4150BQ48	Coding And Reimbursements	ER450418	3	ONLINE CATALOG ORD MEMBER	00498962
0000000104	0000110061	45925505	007000	2017/12/18 00:00:00	CIX	CIX	35029082	35029082	ER451618	0000000001	000026.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			ERC-I10CM 18-PEDS9781622026531	976111	VISOGRAPHIC INC	1.05	N	4150BQ48	Coding And Reimbursements	ER451618	3	ONLINE CATALOG ORD MEMBER	00498962
0000000105	0000110965	46000783	001000	2018/09/26 00:00:00	DCV	DCVV3U18	31092824	31092824	EP054119	0000000001	000093.56	0000000000	0000000000	0000000000		NONE	DCV	V3U18			CPT PRO 20199781622027521	861190	LSC COMMUNICATIONS	4.79	N	4150AC36	Coding And Reimbursements	EP054119	3		
0000000106	0000110965	46000783	002000	2018/09/26 00:00:00	DCV	DCVV3U18	31092824	31092824	OP201419	0000000001	000087.16	0000000000	0000000000	0000000000		NONE	DCV	V3U18			ICD10CM 2019 W_ GUIDELINES9781622027736	000250	OPTUM - CUST 130006	15.15	N	4150BQ44	Coding And Reimbursements	OP201419	3		
0000000107	0000112032	45999589	002000	2019/01/09 00:00:00	TGNM	TGNB100A	01890634	01890634	NC449019	0000000002	000000.00	0000000000	0000000000	0000000000		NONE	TGN	B100A			ERC-I10CM 19-EMERGENCY NC9781622028290	000000	*NONE	.95	N	4150BQ48	Coding And Reimbursements	NC449019	3		
0000000108	0000112726	45936100	002000	2018/04/04 00:00:00	CIXM	CIX	35362557	35362557	OP287018	0000000001	000054.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			RISK ADJUST DOC AND CODING9781622027330	849061	CJK WEBCRAFTERS INC	10.60	N	4150AC69	Coding And Reimbursements	OP287018	3	ONLINE CATALOG ORD MEMBER	00498962
0000000109	0000113027	46084408	003000	2019/05/02 00:00:00	CIXM	CIX	36433142	34619785	OP201120	0000000008	000053.27	0000000000	0000000000	0000000000		NONE	CIX	UNK			ICD10PCS 2020 CODEBOOK9781622029266	000000	*NONE	14.46	N	4150BQ45	Coding And Reimbursements	OP201120	3	ONLINE CATALOG ORD MEMBER	00498962
0000000110	0000113564	46089912	001000	2019/05/23 00:00:00	LPC	LPCC5419	32304723	32304723	EP054120	0000000001	000083.27	0000000000	0000000000	0000000000		NONE	LPC	C5419			CPT PRO 20209781622028986	000000	*NONE	4.74	N	4150AC36	Coding And Reimbursements	EP054120	3		
0000000111	0000113564	46089912	002000	2019/05/23 00:00:00	LPC	LPCC5419	32304723	32304723	OP231520	0000000001	000073.47	0000000000	0000000000	0000000000		NONE	LPC	C5419			HCPCS 2020 SPIRAL9781622029303	000000	*NONE	10.92	N	4150BP36	Coding And Reimbursements	OP231520	3		
0000000112	0000113564	46089967	001000	2019/05/23 00:00:00	LPC	LPCC5419	32304723	32304723	EP054120	0000000001	000083.27	0000000000	0000000000	0000000000		NONE	LPC	C5419			CPT PRO 20209781622028986	000000	*NONE	4.74	N	4150AC36	Coding And Reimbursements	EP054120	3		
0000000113	0000113564	46089967	004000	2019/05/23 00:00:00	LPC	LPCC5419	32304723	32304723	OP201120	0000000001	000076.27	0000000000	0000000000	0000000000		NONE	LPC	C5419			ICD10PCS 2020 CODEBOOK9781622029266	000000	*NONE	14.46	N	4150BQ45	Coding And Reimbursements	OP201120	3		
0000000114	0000113564	46089967	003000	2019/05/23 00:00:00	LPC	LPCC5419	32304723	32304723	OP201420	0000000001	000076.27	0000000000	0000000000	0000000000		NONE	LPC	C5419			ICD10CM 2020 - GUIDELINES9781622029235	000000	*NONE	15.49	N	4150BQ44	Coding And Reimbursements	OP201420	3		
0000000115	0000113564	46089967	002000	2019/05/23 00:00:00	LPC	LPCC5419	32304723	32304723	OP231520	0000000001	000073.47	0000000000	0000000000	0000000000		NONE	LPC	C5419			HCPCS 2020 SPIRAL9781622029303	000000	*NONE	10.92	N	4150BP36	Coding And Reimbursements	OP231520	3		
0000000116	0000114137	45968501	001004	2018/05/03 00:00:00	UNK	UNKMC	59697254	59697254	NC060118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000117	0000114137	45968501	001005	2018/05/03 00:00:00	UNK	UNKMC	59697254	59697254	NC090118	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UNK	MC			CPT 2018 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090118	3	UNKNOWN SOURCE CODE - MULTICHANNEL	00000000
0000000118	0000114744	45942065	004000	2017/12/19 00:00:00	CIX	CIX	35450019	35450019	OP231518	0000000001	000064.97	0000000000	0000000000	0000000000		NONE	CIX	UNK			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3	ONLINE CATALOG ORD MEMBER	00498962
0000000119	0000115293	45971088	001000	2018/10/09 00:00:00	CIX	CIX	36359567	36359567	EP054119	0000000001	000081.87	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT PRO 20199781622027521	861190	LSC COMMUNICATIONS	4.79	N	4150AC36	Coding And Reimbursements	EP054119	3	ONLINE CATALOG ORD MEMBER	00498962
0000000120	0000115293	45971088	002000	2018/10/09 00:00:00	CIX	CIX	36359567	36359567	OP512919	0000000001	000058.07	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT CHANGES 20199781622027545	000000	*NONE	3.05	N	4150AC34	Coding And Reimbursements	OP512919	3	ONLINE CATALOG ORD MEMBER	00498962
0000000121	0000115817	45964346	001000	2018/03/22 00:00:00	CIX	CIX	36127874	36127874	OP287018	0000000001	000074.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			RISK ADJUST DOC AND CODING9781622027330	000000	*NONE	.00	N	4150AC69	Coding And Reimbursements	OP287018	3	ONLINE CATALOG ORD MEMBER	00498962
0000000122	0000116302	46099584	001000	2019/09/16 00:00:00	4BO	4BOOK25	01894368	01894368	OP201420	0000000007	000081.71	0000000000	0000000000	0000000000		NONE	4BO	OK25			ICD10CM 2020 - GUIDELINES9781622029235	433691	OPTUM360	15.79	N	4150BQ44	Coding And Reimbursements	OP201420	3		
0000000123	0000120168	45935008	001000	2018/01/22 00:00:00	CIX	CIX	35338580	35338580	ER414718	0000000001	000021.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			ERC-CPT-'18-BEHAVIORAL HEALTH9781622026166	928261	BADGER PRESS	1.75	N	4150AC21	Coding And Reimbursements	ER414718	3	ONLINE CATALOG ORD MEMBER	00498962
0000000124	0000120701	46122128	001002	2019/10/04 00:00:00	AMA	AMAINT0	35284095	35284095	NC030120	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	AMA	INT0			CPT 2020 Data File_PLA Q2 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC030120	3		
0000000125	0000120701	46122128	001003	2019/10/04 00:00:00	AMA	AMAINT0	35284095	35284095	NC060120	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	AMA	INT0			CPT 2020 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060120	3		
0000000126	0000120701	46122128	001004	2019/10/04 00:00:00	AMA	AMAINT0	35284095	35284095	NC090120	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	AMA	INT0			CPT 2020 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090120	3		
0000000127	0000120701	46122128	001001	2019/10/04 00:00:00	AMA	AMAINT0	35284095	35284095	NC120119	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	AMA	INT0			CPT 2020 Data File_PLA Q1 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC120119	3		
0000000128	0000120701	46129697	001002	2019/10/04 00:00:00	AMA	AMAINT0	36922222	36922222	NC030120	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	AMA	INT0			CPT 2020 Data File_PLA Q2 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC030120	3		
0000000129	0000120701	46129697	001003	2019/10/04 00:00:00	AMA	AMAINT0	36922222	36922222	NC060120	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	AMA	INT0			CPT 2020 Data File_PLA Q3 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC060120	3		
0000000130	0000120701	46129697	001004	2019/10/04 00:00:00	AMA	AMAINT0	36922222	36922222	NC090120	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	AMA	INT0			CPT 2020 Data File_PLA Q4 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC090120	3		
0000000131	0000120701	46129697	001001	2019/10/04 00:00:00	AMA	AMAINT0	36922222	36922222	NC120119	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	AMA	INT0			CPT 2020 Data File_PLA Q1 Updt	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC120119	3		
0000000132	0000121143	45958476	002000	2018/07/16 00:00:00	CIX	CIX	35923957	35923957	OP548017	0000000001	000089.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			CDI FOR OUTPATIENT CARE9781584265849	278142	AHIMA	53.97	N	4150BP47	Coding And Reimbursements	OP548017	3	ONLINE CATALOG ORD MEMBER	00498962
0000000133	0000121640	45935255	001000	2017/12/19 00:00:00	4RE	4RESELL4	40033239	49518311	OP231518	0000000003	000054.97	0000000000	0000000000	0000000000		NONE	4RE	SELL4			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000000134	0000122319	46028904	001000	2019/01/14 00:00:00	CIX	CIX	37305212	37305212	OP398419	0000000001	000183.00	0000000000	0000000000	0000000000		NONE	CIX	UNK			MedL Interv Radiol Coder 20199781631512100	814880	MEDLEARN	128.10	N	4150BP47	Coding And Reimbursements	OP398419	3	ONLINE CATALOG ORD MEMBER	00498962
0000000135	0000124034	46086037	001000	2019/05/10 00:00:00	CIX	CIX	37857117	37857117	EP054120	0000000002	000083.27	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT PRO 20209781622028986	000000	*NONE	4.74	N	4150AC36	Coding And Reimbursements	EP054120	3	ONLINE CATALOG ORD MEMBER	00498962
0000000136	0000124034	46086037	003000	2019/05/10 00:00:00	CIX	CIX	37857117	37857117	OP260019U	0000000001	000134.96	0000000000	0000000000	0000000000		NONE	CIX	UNK			USC-CPT CE 2019: UROLOGY9781622027644	000000	*NONE	.00	N	4150AC67	Coding And Reimbursements	OP260019U	3	ONLINE CATALOG ORD MEMBER	00498962
0000000137	0000124071	45917067	004000	2018/01/08 00:00:00	FZBM	FZBA10	55889265	55889265	OP259018	0000000001	000121.46	0000000000	0000000000	0000000000		NONE	FZB	A10			CPT CE 2018: OBSTETRICS/GYN9781622027088	035217	DECISION HEALTH	40.45	N	4150AC62	Coding And Reimbursements	OP259018	3		
0000000138	0000125545	46082754	001000	2019/09/09 00:00:00	CIX	CIX	37798716	37798715	EP054120	0000000001	000118.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT PRO 20209781622028986	000000	*NONE	4.74	N	4150AC36	Coding And Reimbursements	EP054120	3	ONLINE CATALOG ORD MEMBER	00498962
0000000139	0000128725	45934484	001030	2018/01/08 00:00:00	CIX	CIX	35330386	35330386	OP231518	0000000001	000079.96	0000000000	0000000000	0000000000		NONE	CIX	UNK			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3	ONLINE CATALOG ORD MEMBER	00498962
0000000140	0000128778	45930659	002000	2018/01/03 00:00:00	FZB	FZBA10	01518806	01518806	OP231518	0000000001	000099.95	0000000000	0000000000	0000000000		NONE	FZB	A10			HCPCS 2018 SPIRAL9781622026128	787895	ELSEVIER	13.32	N	4150BP36	Coding And Reimbursements	OP231518	3		
0000000141	0000132069	45990333	001001	2018/08/09 00:00:00	UUV	UUVV318	01804396	01804396	EP054119	0000000001	000093.56	0000000000	0000000000	0000000000		NONE	UUV	V318			CPT PRO 20199781622027521	000000	*NONE	4.14	N	4150AC36	Coding And Reimbursements	EP054119	3		
0000000142	0000132069	45990333	001002	2018/08/09 00:00:00	UUV	UUVV318	01804396	01804396	OP201419	0000000001	000087.16	0000000000	0000000000	0000000000		NONE	UUV	V318			ICD10CM 2019 W_ GUIDELINES9781622027736	000000	*NONE	19.50	N	4150BQ44	Coding And Reimbursements	OP201419	3		
0000000143	0000132069	45990333	001003	2018/08/09 00:00:00	UUV	UUVV318	01804396	01804396	OP231519	0000000001	000083.96	0000000000	0000000000	0000000000		NONE	UUV	V318			HCPCS 2019 SPIRAL9781622027798	000000	*NONE	12.60	N	4150BP36	Coding And Reimbursements	OP231519	3		
0000000144	0000132069	45990333	001004	2018/08/09 00:00:00	UUV	UUVV318	01804396	01804396	OP512919	0000000001	000066.36	0000000000	0000000000	0000000000		NONE	UUV	V318			CPT CHANGES 20199781622027545	000000	*NONE	3.05	N	4150AC34	Coding And Reimbursements	OP512919	3		
0000000145	0000132582	45945155	004050	2018/02/13 00:00:00	CIX	CIX	35536859	35536858	OP059618	0000000001	000079.96	0000000000	0000000000	0000000000		NONE	CIX	UNK			RBRVS 2018 PHYSICIANS GUIDE9781622026142	174812	PA HUTCHINSON	6.15	N	4150AC28	Coding And Reimbursements	OP059618	3	ONLINE CATALOG ORD MEMBER	00498962
0000000146	0000133510	45932607	003000	2017/12/13 00:00:00	CIX	CIX	35276756	35276755	OP081218	0000000001	000139.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			OPTM CODER DESK REF PROCED 189781622543328	000250	OPTUM - CUST 130006	81.17	N	4150BP71	Coding And Reimbursements	OP081218	3	ONLINE CATALOG ORD MEMBER	00498962
0000000147	0000133510	45932607	004000	2017/12/13 00:00:00	CIX	CIX	35276756	35276755	OP259418	0000000001	000179.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT CE 2018: ORTHO LOWER9781622027101	035217	DECISION HEALTH	40.45	N	4150AC65	Coding And Reimbursements	OP259418	3	ONLINE CATALOG ORD MEMBER	00498962
0000000148	0000133510	45932607	005000	2017/12/13 00:00:00	CIX	CIX	35276756	35276755	OP259618	0000000001	000179.95	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT CE 2018: ORTHO UPPER9781622027118	035217	DECISION HEALTH	40.45	N	4150AC64	Coding And Reimbursements	OP259618	3	ONLINE CATALOG ORD MEMBER	00498962
0000000149	0000134518	45987467	008000	2019/02/25 00:00:00	TGK	TGKA11	01655410	01655410	OP059619	0000000001	000079.96	0000000000	0000000000	0000000000		NONE	TGK	A11			MEDICARE RBRVS 20199781622027811	174812	PA HUTCHINSON	6.67	N	4150AC28	Coding And Reimbursements	OP059619	3		
0000000150	0000137375	46131330	006000	2019/10/02 00:00:00	UMV	UMVV419	83422040	83422040	DL095520	0000000001	000306.00	0000000000	0000000000	0000000000		NONE	UMV	V419			HCPCS 2020 LEVEL II DF (2-10)	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	DL095520	3		
0000000151	0000137375	46131330	006001	2019/10/02 00:00:00	UMV	UMVV419	83422040	83422040	NC040120	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UMV	V419			HCPCS 2020 DF QTRLY UPDT APR20	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC040120	3		
0000000152	0000137375	46131330	006002	2019/10/02 00:00:00	UMV	UMVV419	83422040	83422040	NC070120	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UMV	V419			HCPCS 2020 DF QTRLY UPDT JUL20	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC070120	3		
0000000153	0000137375	46131330	006003	2019/10/02 00:00:00	UMV	UMVV419	83422040	83422040	NC100120	0000000001	000000.00	0000000000	0000000000	0000000000		NONE	UMV	V419			HCPCS 2020 DF QTRLY UPDT OCT20	000000	*NONE	.00	N	2654AAA	Coding And Reimbursements	NC100120	3		
0000000154	0000141620	45997471	001000	2018/10/16 00:00:00	CIXM	CIX	36948344	33202001	OP512919	0000000001	000046.46	0000000000	0000000000	0000000000		NONE	CIX	UNK			CPT CHANGES 20199781622027545	000000	*NONE	3.05	N	4150AC34	Coding And Reimbursements	OP512919	3	ONLINE CATALOG ORD MEMBER	00498962
0000000155	0000141739	46025036	002000	2018/11/29 00:00:00	TGGM	TGGA10FS	29450027	29450027	EP054119	0000000001	000082.12	0000000000	0000000000	0000000000		NONE	TGG	A10FS			CPT PRO 20199781622027521	861190	LSC COMMUNICATIONS	4.79	N	4150AC36	Coding And Reimbursements	EP054119	3		
0000000156	0000141739	46025036	003000	2018/11/29 00:00:00	TGGM	TGGA10FS	29450027	29450027	OP201419	0000000001	000077.03	0000000000	0000000000	0000000000		NONE	TGG	A10FS			ICD10CM 2019 W_ GUIDELINES9781622027736	000250	OPTUM - CUST 130006	15.15	N	4150BQ44	Coding And Reimbursements	OP201419	3		
